subscriptionID,Memberid_FK,Datebought,ExpirationDate,transactionguid_fk,Dollaramount,ARB_ID,ABR_InoviceNumber,Monthlypaymentwddx,renewal,MonthlyBilling,MonthlyYearCompletedate,Cancelled,CancelDate,CardYear,CardMonth,CardLast4,IssueWithSub,IssueDate,Evidence,Premium,Processor,SubscriptionRate_ID
24063,C8DDEB55-0FD9-79E0-0EC2-5B9A748D9F1F,2022-02-21 00:07:49.527,2023-04-14 18:07:09.040,0AC8A413-DD55-7CFA-34A1-107F9931DB73,210.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,1,stripe,B4FA9D12-BB5C-DB7B-ABE1-D4AA6378F85A
11190,C8DDEB55-0FD9-79E0-0EC2-5B9A748D9F1F,2018-12-30 16:13:17.117,2020-02-12 20:48:23.947,09A06DEB-CCAC-A736-98F4-A5B173388C3E,129.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
7656,C8DDEB55-0FD9-79E0-0EC2-5B9A748D9F1F,2018-01-13 20:48:23.980,2019-01-13 20:48:23.947,77834786-5056-A02D-DF98-0575AB0B0C1B,99.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
6114,C8DDEB55-0FD9-79E0-0EC2-5B9A748D9F1F,2016-11-27 16:58:36.210,2017-11-27 16:58:36.210,8DF83118-5056-A02D-DF33-5483FAFBC9D4,99.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
3201,C8DDEB55-0FD9-79E0-0EC2-5B9A748D9F1F,2015-03-10 13:38:58.667,2016-04-13 23:16:53.640,04C4A15F-DA8B-ADA9-DD56-EDD92D8EC895,99.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
2083,C8DDEB55-0FD9-79E0-0EC2-5B9A748D9F1F,2014-03-15 23:16:53.640,2015-03-15 23:16:53.640,C8E4582E-DCA0-F845-BDE0-85F3132B764A,105.00,20120737,20140315_231653,<wddxPacket version='1.0'><header/><data><struct><var name='FIRST'><string>3/15/14</string></var><var name='SECOND'><string>4/15/14</string></var><var name='THIRD'><string>5/15/14</string></var></struct></data></wddxPacket>,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
2496,3B9D8A16-A263-62BF-C9F1-5BAC7AA58393,2014-08-17 08:50:29.067,2015-08-17 08:50:29.067,E404CE39-B8ED-F44F-6F78-CD35BAC3AE2E,99.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
3603,3B9D8A16-A263-62BF-C9F1-5BAC7AA58393,2015-08-10 14:58:18.227,2016-09-15 08:50:29.067,18FA35E5-03A0-445F-C586-661565EBFC76,99.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
5832,3B9D8A16-A263-62BF-C9F1-5BAC7AA58393,2016-09-08 05:19:58.400,2017-10-15 08:50:29.067,5AF715E0-5056-A02D-DF1D-9118EF1EA264,99.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
7230,3B9D8A16-A263-62BF-C9F1-5BAC7AA58393,2017-10-03 17:36:27.727,2018-11-14 08:50:29.067,E9ADE8E6-5056-A02D-DF73-0BE2678A6FA1,99.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
11049,3B9D8A16-A263-62BF-C9F1-5BAC7AA58393,2018-11-07 07:32:39.263,2019-12-14 08:50:29.067,4D990C79-C458-1932-1A03-79001CE607CC,129.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
29335,25FB0184-93DE-6995-4519-5BB396357E6C,2023-01-28 10:47:51.203,2024-01-28 10:47:51.203,BA9A05BF-A8D6-940D-3D53-ADD5D2A27D4A,45.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,stripe,0EE3EA0F-C3F2-FA48-1101-577D4BCAD7EB
29337,25FB0184-93DE-6995-4519-5BB396357E6C,2023-01-28 13:17:49.987,2024-01-29 10:47:51.203,BFF7054E-CB6F-F91D-A2F7-42E9E9539DEF,70.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,1,paypal,48B3EB4E-CE4A-FC9A-9923-6C19311DEA5A
3004,D4833055-BA3F-68A5-009B-5BCF3787E0F9,2015-01-10 11:27:17.513,2016-01-10 11:27:17.513,D4ABCCA0-E5BF-4C9C-F860-66F875D33DCA,99.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
3450,F17C2CDD-9785-F796-416B-5BD18E0C9FA6,2015-06-20 18:19:33.180,2016-06-19 18:19:33.180,130E2707-09CD-0C0C-9239-8E9A74939939,99.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
1410,F17C2CDD-9785-F796-416B-5BD18E0C9FA6,2013-06-19 00:40:20.063,2014-06-19 00:40:20.063,5ABBB12B-DBE3-18F1-70EA-491BE0E7C1D5,99.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
6177,F17C2CDD-9785-F796-416B-5BD18E0C9FA6,2016-12-15 02:41:04.153,2024-02-02 23:40:33.580,0E42F2B1-5056-A02D-DF44-A128BF8A3F86,9.99,31881829,20161215_024104,NULL,1,1,2017-12-15 00:00:00.000,0,NULL,2027,5,0979,1,2024-01-04 13:29:54.237,1,0,NULL,NULL
34434,F17C2CDD-9785-F796-416B-5BD18E0C9FA6,2023-11-29 00:00:40.070,2024-11-28 00:00:40.053,FE7DC7E7-9B46-19B7-BBC9-640061EF4BC8,70.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,1,stripe,B4FA9D12-BB5C-DB7B-ABE1-D4AA6378F85A
37094,F17C2CDD-9785-F796-416B-5BD18E0C9FA6,2025-12-19 11:10:46.970,2026-07-20 00:00:00.000,29C6DCD9-92A5-5F7D-CF5C-D9BDAF18CFEF,19.99,sub_1Sg6GOCW7QxJHpQOX0vdPWiC,NULL,NULL,1,1,NULL,0,NULL,NULL,NULL,NULL,0,NULL,0,1,NULL,NULL
36044,F17C2CDD-9785-F796-416B-5BD18E0C9FA6,2024-11-21 12:25:37.147,2025-12-28 00:00:40.053,1D93A9F8-9728-31C4-ABE7-E1AE3934041D,228.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,0,1,paypal,A1C5572D-E311-D637-AE12-EDE03F978083
21396,F17C2CDD-9785-F796-416B-5BD18E0C9FA6,2021-10-29 02:56:07.153,2022-10-29 02:56:07.153,EC4FC28E-CD89-7D8F-E406-F1B9A72FD71B,129.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,152D8DD4-AC3A-BB62-10C9-CAE7B6172F13
14654,17BA24E5-EC23-708A-890B-5BDF0158E64C,2020-10-04 16:15:37.457,2021-10-04 16:15:37.440,94875E47-F833-ECE3-4D7A-8B00D5A234BD,129.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
36357,17BA24E5-EC23-708A-890B-5BDF0158E64C,2025-03-17 23:15:46.697,2026-03-17 23:15:46.680,887F9B6C-A44C-791B-020D-804453B9B63D,228.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,0,1,paypal,A1C5572D-E311-D637-AE12-EDE03F978083
13269,80CE396A-FB91-D6A3-F7C3-5BF68127C65A,2020-07-06 19:51:01.287,2021-07-06 19:51:01.287,816514A4-B03E-9232-823E-14A24BAF4A47,135.00,48981627,20200706_195101,<wddxPacket version='1.0'><header/><data><struct><var name='third'><string>9/6/20</string></var><var name='second'><string>8/6/20</string></var><var name='first'><string>7/6/20</string></var></struct></data></wddxPacket>,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
36610,D3DC5092-9E4F-D1A7-1615-5C03A5F19480,2025-06-21 12:51:45.460,2026-06-21 12:51:45.447,C207873A-DC80-852E-9781-226EB8124BE2,228.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,0,1,paypal,A1C5572D-E311-D637-AE12-EDE03F978083
2598,7906D790-9AAE-09A3-C25A-5C0DBAF7C039,2014-09-25 05:12:17.093,2015-09-25 05:12:17.093,AC1514E1-A9E1-9CD6-E0AB-152E90150ED6,99.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
2834,E17C7E81-E5B0-8E88-942D-5C1DE4FE02A5,2014-11-26 09:54:16.513,2015-12-31 14:07:17.363,EC987902-B895-F098-20DA-FD6BE92C104F,99.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
1693,E17C7E81-E5B0-8E88-942D-5C1DE4FE02A5,2013-10-29 22:21:15.950,2014-12-01 14:07:17.363,072A2EB2-D773-1AA3-1828-7FFF17717463,99.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
110,E17C7E81-E5B0-8E88-942D-5C1DE4FE02A5,2010-09-03 14:07:17.367,2011-09-03 14:07:17.363,D8C7F568-9088-60A7-632C-255552200857,0.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
446,E17C7E81-E5B0-8E88-942D-5C1DE4FE02A5,2011-08-25 12:45:03.917,2012-10-02 14:07:17.363,01D493F0-E198-8D0F-AD48-F5CAE6391381,99.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
936,E17C7E81-E5B0-8E88-942D-5C1DE4FE02A5,2012-09-29 15:40:31.910,2013-11-01 14:07:17.363,138B58F0-BE73-76A2-E101-BE2F3B67E229,99.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
36872,DB9B726C-FECF-E8FF-9514-5C1DED192570,2025-10-01 04:43:32.643,2026-10-01 04:43:32.633,35685CA5-B874-1891-7D20-CE09DA9A1EB9,144.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,0,0,paypal,A3B982C4-C38B-ADBE-976E-74BF7E206134
36884,DB9B726C-FECF-E8FF-9514-5C1DED192570,2025-10-03 16:02:24.217,2026-10-02 04:43:32.633,B4ADEE64-F723-7D4A-13CA-A13B7C379DE6,72.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,0,1,paypal,48B3EB4E-CE4A-FC9A-9923-6C19311DEA5A
21091,5900B868-C7DA-1085-8AF6-5C3CA2310FCD,2021-08-27 14:54:42.707,2022-08-27 14:54:42.707,59A2B32B-AFE4-99DE-D324-B53FF5CA9D08,129.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,152D8DD4-AC3A-BB62-10C9-CAE7B6172F13
6643,609F547C-5056-A02D-DF90-5C453BBB4A9D,2017-03-28 04:24:54.890,2019-07-30 06:45:02.920,C81B5476-5056-A02D-DF69-738AE99423D4,9.99,33029778,20170328_042454,NULL,0,1,2018-03-28 00:00:00.000,1,2019-07-04 05:13:59.157,2020,10,8185,0,NULL,1,0,NULL,NULL
5896,C89E2DF9-DF4E-2108-B2DA-5C4FD8404503,2016-09-29 12:58:43.730,2017-11-02 09:13:37.220,A4D4C06B-5056-A02D-DF97-727BE69797F4,99.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
7289,C89E2DF9-DF4E-2108-B2DA-5C4FD8404503,2017-10-19 13:51:28.873,2018-12-02 09:13:37.220,199D4855-5056-A02D-DFEC-3C000FF03668,99.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
8494,C89E2DF9-DF4E-2108-B2DA-5C4FD8404503,2018-08-02 12:04:52.347,2020-01-01 09:13:37.220,D1D29B75-5056-A02D-DFD5-F5026411CF0C,99.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
12411,C89E2DF9-DF4E-2108-B2DA-5C4FD8404503,2019-12-02 11:03:52.533,2021-01-30 09:13:37.220,C98749F2-E52A-A9F3-AAD8-C716DF1BA9E6,129.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
771,C89E2DF9-DF4E-2108-B2DA-5C4FD8404503,2012-06-01 10:06:01.557,2013-07-06 09:13:37.220,A85DFA88-F5CD-FDFE-F553-5856D8F2899A,99.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
346,C89E2DF9-DF4E-2108-B2DA-5C4FD8404503,2011-06-07 09:13:37.220,2012-06-06 09:13:37.220,6A3C9F67-0A6E-5397-D9E4-DB3C12E22631,99.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
1447,C89E2DF9-DF4E-2108-B2DA-5C4FD8404503,2013-07-04 09:34:41.317,2014-08-05 09:13:37.220,A9E45204-D933-CF9A-620A-24A71C992BA5,105.00,17463405,20130704_093441,<wddxPacket version='1.0'><header/><data><struct><var name='FIRST'><string>7/4/13</string></var><var name='SECOND'><string>8/4/13</string></var><var name='THIRD'><string>9/4/13</string></var></struct></data></wddxPacket>,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
2350,C89E2DF9-DF4E-2108-B2DA-5C4FD8404503,2014-07-01 15:27:07.013,2015-09-04 09:13:37.220,F365112C-F5EC-2321-DEEE-711FB4927211,105.00,21332078,20140701_152707,<wddxPacket version='1.0'><header/><data><struct><var name='FIRST'><string>7/1/14</string></var><var name='SECOND'><string>8/1/14</string></var><var name='THIRD'><string>9/1/14</string></var></struct></data></wddxPacket>,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
3630,C89E2DF9-DF4E-2108-B2DA-5C4FD8404503,2015-08-24 06:17:55.643,2016-10-03 09:13:37.220,5F36DCB7-E907-B4C0-7F32-BFE8C9606B6E,99.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
23964,C89E2DF9-DF4E-2108-B2DA-5C4FD8404503,2022-02-02 11:54:43.370,2023-03-31 09:13:37.220,5196B0E4-AFC4-7E8F-67D4-CFD1A9E2884A,129.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,stripe,0ED57103-BCD1-7507-6767-390B9C08623E
17064,C89E2DF9-DF4E-2108-B2DA-5C4FD8404503,2021-01-01 11:36:08.643,2022-03-01 09:13:37.220,7408C59E-A856-7055-529D-C8E993265386,129.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,152D8DD4-AC3A-BB62-10C9-CAE7B6172F13
29541,C89E2DF9-DF4E-2108-B2DA-5C4FD8404503,2023-03-13 16:00:07.330,2024-04-29 09:13:37.220,9D8B837B-D2B1-DFC0-CBCF-90C3D1618956,129.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,stripe,0ED57103-BCD1-7507-6767-390B9C08623E
17504,C24F8CC5-A01A-7F7C-5396-5C519FC480C1,2021-03-18 16:10:22.693,2022-03-18 16:10:22.693,C598D88F-D758-4D77-7417-50A458FFD32C,129.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,152D8DD4-AC3A-BB62-10C9-CAE7B6172F13
4003,787EBA1F-C9CB-290C-8243-5C5D4D15708C,2015-12-07 17:13:50.493,2016-12-06 17:13:50.493,7E82080D-A03A-00F7-B67B-63A3ADDF9874,99.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
12653,CE6EA6DB-5056-A02D-DFF5-5C681714415E,2020-01-29 08:21:50.250,2021-01-28 08:21:50.233,6EA6717C-BAB5-EB2D-F477-5E8C01340A39,129.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
26631,27DCEFDD-F7C7-9F65-629D-5C7BACCE8C3B,2022-07-24 16:00:37.813,2023-09-21 16:59:34.580,F1F62AE9-BF1B-1E22-72A7-B4CDE3E655AE,129.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,stripe,0ED57103-BCD1-7507-6767-390B9C08623E
21074,27DCEFDD-F7C7-9F65-629D-5C7BACCE8C3B,2021-08-22 16:59:34.580,2022-08-22 16:59:34.580,5C9C7E09-FC32-12DD-1938-DA7573E7725E,135.00,54144380,20210822_165934,<wddxPacket version='1.0'><header/><data><struct><var name='third'><string>10/22/21</string></var><var name='second'><string>9/22/21</string></var><var name='first'><string>8/22/21</string></var></struct></data></wddxPacket>,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,E3D8E51D-0EA6-C8CE-6FB9-9F476CD61899
34077,27DCEFDD-F7C7-9F65-629D-5C7BACCE8C3B,2023-08-22 09:37:25.743,2024-10-20 16:59:34.580,269EE0DE-E747-6E40-F01B-BE4B4B3A3453,129.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,stripe,0ED57103-BCD1-7507-6767-390B9C08623E
34766,27DCEFDD-F7C7-9F65-629D-5C7BACCE8C3B,2024-02-09 16:34:08.450,2024-10-21 16:59:34.580,9DEE4A92-EF91-FB5B-3AD2-D873EA7C432D,54.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,1,paypal,48B3EB4E-CE4A-FC9A-9923-6C19311DEA5A
35539,27DCEFDD-F7C7-9F65-629D-5C7BACCE8C3B,2024-10-09 10:52:23.897,2026-12-20 16:59:34.580,71AB1DA2-F917-B1CC-3551-6F3D7C4FA8D6,199.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,0,1,stripe,7BE384D6-AA24-CCDD-CC5E-D0A919B4CF9F
35461,27DCEFDD-F7C7-9F65-629D-5C7BACCE8C3B,2024-09-21 09:53:44.087,2025-11-20 16:59:34.580,D09895D2-04B2-CDDE-7050-C0802AD6DC45,199.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,0,1,stripe,7BE384D6-AA24-CCDD-CC5E-D0A919B4CF9F
35444,49A34977-5056-A02D-DF07-5C7E1FFF5D0E,2024-09-15 11:29:25.050,2025-09-15 11:29:25.030,9F07C929-F2D8-F739-6C64-83D322D580F2,70.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,0,1,stripe,B4FA9D12-BB5C-DB7B-ABE1-D4AA6378F85A
6097,49A34977-5056-A02D-DF07-5C7E1FFF5D0E,2016-11-23 07:28:01.983,2017-11-23 07:28:01.983,AB904C9B-5056-A02D-DF96-6D327085BA3F,99.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
8549,DE3676AF-5056-A02D-DF7C-5C7ECBA56710,2018-08-06 03:33:04.180,2018-08-11 03:33:04.180,8D830756-5056-A02D-DF82-A59671234B01,15.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
36122,F5CDB33E-D150-58C9-D256-5C84F7576D7C,2024-12-26 09:29:47.480,2025-12-26 09:29:47.480,21BB8F90-9CC5-6FF8-0C31-CD921A6D5F22,240.00,67234008,20241226_092947,<wddxPacket version='1.0'><header/><data><struct><var name='third'><string>2/26/25</string></var><var name='second'><string>1/26/25</string></var><var name='first'><string>12/26/24</string></var></struct></data></wddxPacket>,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,0,1,NULL,NULL
36984,F5CDB33E-D150-58C9-D256-5C84F7576D7C,2025-11-02 15:51:17.813,2027-01-25 09:29:47.480,BF620491-AB7E-20EC-CD71-AA4204FB5C5B,240.00,70951553,20251102_155117,<wddxPacket version='1.0'><header/><data><struct><var name='third'><string>1/2/26</string></var><var name='second'><string>12/2/25</string></var><var name='first'><string>11/2/25</string></var></struct></data></wddxPacket>,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,0,1,NULL,NULL
34507,F5CDB33E-D150-58C9-D256-5C84F7576D7C,2023-12-26 14:36:10.013,2024-12-25 14:36:10.013,8C46F199-09EE-D51B-4319-01580ADFE54A,70.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,1,stripe,B4FA9D12-BB5C-DB7B-ABE1-D4AA6378F85A
11473,7002906D-DD44-C709-0817-5C8ECCF8DD60,2019-03-20 09:05:35.157,2020-03-19 09:05:35.157,100F588C-9532-99BB-9805-8EBB400E0A40,135.00,42437626,20190320_090535,<wddxPacket version='1.0'><header/><data><struct><var name='THIRD'><string>5/20/19</string></var><var name='SECOND'><string>4/20/19</string></var><var name='FIRST'><string>3/20/19</string></var></struct></data></wddxPacket>,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
7532,7002906D-DD44-C709-0817-5C8ECCF8DD60,2017-12-22 14:08:52.817,2018-12-22 14:08:52.817,FC478330-5056-A02D-DF14-0E7240552B5E,105.00,36416441,20171222_140852,<wddxPacket version='1.0'><header/><data><struct><var name='THIRD'><string>2/22/18</string></var><var name='SECOND'><string>1/22/18</string></var><var name='FIRST'><string>12/22/17</string></var></struct></data></wddxPacket>,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
4162,7002906D-DD44-C709-0817-5C8ECCF8DD60,2016-01-20 21:03:18.053,2017-01-19 21:03:18.053,61EBE951-A8B1-8DFD-9F0B-441A1D4E1FAF,105.00,27143745,20160120_210318,<wddxPacket version='1.0'><header/><data><struct><var name='FIRST'><string>1/20/16</string></var><var name='SECOND'><string>2/20/16</string></var><var name='THIRD'><string>3/20/16</string></var></struct></data></wddxPacket>,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
2585,7002906D-DD44-C709-0817-5C8ECCF8DD60,2014-09-18 16:21:29.987,2015-09-18 16:21:29.987,8A6D3738-A3A1-6EDF-0A63-5D15E353CB52,105.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
35289,801C2EFF-5056-A02D-DF88-5C95A74E5735,2024-07-20 13:00:40.097,2025-09-04 14:00:08.783,2AE19B53-D6DB-5380-E688-7BDA5FCAEC17,199.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,0,1,stripe,7BE384D6-AA24-CCDD-CC5E-D0A919B4CF9F
32914,801C2EFF-5056-A02D-DF88-5C95A74E5735,2023-06-25 11:25:10.800,2024-08-05 14:00:08.783,7F93E056-9464-0736-B775-FBED9BFA70F5,199.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,1,stripe,7BE384D6-AA24-CCDD-CC5E-D0A919B4CF9F
36754,801C2EFF-5056-A02D-DF88-5C95A74E5735,2025-08-24 14:14:22.003,2026-10-04 14:00:08.783,A4E1129E-9B8F-1134-9669-16EBD729ED31,228.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,0,1,paypal,A1C5572D-E311-D637-AE12-EDE03F978083
26584,801C2EFF-5056-A02D-DF88-5C95A74E5735,2022-07-07 14:00:08.800,2023-07-07 14:00:08.783,822847D2-915A-AC5F-FB20-21F38506DD57,199.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,1,paypal,7BE384D6-AA24-CCDD-CC5E-D0A919B4CF9F
32868,32EA8B3D-CA50-29DC-83D4-5C9E20883888,2023-06-09 21:46:46.447,2024-06-13 04:48:14.490,5DD01F79-FD8E-59E5-4A11-209906DF3794,199.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,1,stripe,7BE384D6-AA24-CCDD-CC5E-D0A919B4CF9F
32866,32EA8B3D-CA50-29DC-83D4-5C9E20883888,2023-06-09 04:48:14.507,2023-06-14 04:48:14.490,3963593D-D752-87BE-DD03-AA13CBA9CDC7,15.00,NULL,NULL,NULL,0,0,NULL,1,2023-06-09 21:45:40.820,NULL,NULL,NULL,0,NULL,1,0,stripe,BDACE82F-0C69-B16D-1C63-7F09C3E214FA
36223,E12BBBF3-9A43-358D-8D90-5CB6FAA874DE,2025-02-04 11:08:44.197,2026-02-04 11:08:44.190,3133CA44-93AD-15D3-F85A-0E798A4998A4,228.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,0,1,paypal,A1C5572D-E311-D637-AE12-EDE03F978083
36374,FF18C736-9AE6-C516-0873-5CD6353179AC,2025-03-25 07:51:45.433,2026-03-25 07:51:45.413,036FED59-EEDC-51FC-F7F9-B858160332E0,228.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,0,1,stripe,A1C5572D-E311-D637-AE12-EDE03F978083
2719,FF18C736-9AE6-C516-0873-5CD6353179AC,2014-10-20 17:03:02.387,2015-10-20 17:03:02.387,2F5EC8AE-A66F-BEB3-3F82-BFDFD58D2801,99.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
2035,3D6E315C-DC3C-136E-3FEB-5CD720847218,2014-02-25 09:24:05.293,2015-02-25 09:24:05.293,696E59D8-C05F-DA2E-08BB-37B5F06DE29C,105.00,19908754,20140225_092405,<wddxPacket version='1.0'><header/><data><struct><var name='FIRST'><string>2/25/14</string></var><var name='SECOND'><string>3/25/14</string></var><var name='THIRD'><string>4/25/14</string></var></struct></data></wddxPacket>,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
8024,1B16F602-A94D-2309-4355-5CD7BE314A59,2018-04-17 09:59:14.867,2019-04-17 09:59:14.850,46FD099D-5056-A02D-DFF9-ED2868FCB5E2,99.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
6601,1B16F602-A94D-2309-4355-5CD7BE314A59,2017-03-17 22:30:56.177,2018-03-17 22:30:56.177,B878EC5A-5056-A02D-DF68-A4C3C1176735,99.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
11595,1B16F602-A94D-2309-4355-5CD7BE314A59,2019-04-16 22:01:35.387,2020-05-16 09:59:14.850,9A419A6C-CBBF-A194-4C20-494382492983,129.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
