Member ID,Stripe Subscription ID,Plan ID,Price ID,Status,Plan Type,Cancel At Date,Next Billing Date,Free Trial End Date
mem_cmqdsf5563a0v0sn2dt8z9o38,,pln_dak-quick-start-vp4e0are,,ACTIVE,FREE,,,
mem_cmqdstx7t39o70snac19lgxr4,,pln_dak-quick-start-vp4e0are,,ACTIVE,FREE,,,
mem_cmqdvi7gm3a0u0sna1wdpgk7a,,pln_dak-quick-start-vp4e0are,,ACTIVE,FREE,,,
mem_cmqdwdfin3aj20sn29btvdtdj,,pln_dak-quick-start-vp4e0are,,ACTIVE,FREE,,,
mem_cmqdwdfin3aj20sn29btvdtdj,,pln_dak-graphics-studio-h2e308ag,prc_dak-graphics-studio-hjar0am0,ACTIVE,ONETIME,,,
mem_cmqe1a3tz3aqq0snab999arxx,,pln_dak-quick-start-vp4e0are,,ACTIVE,FREE,,,
mem_cmqf3sofd015h0ttp4bunca1x,,pln_legacy-custom-raglan-hoodie-1upb0pq9,,ACTIVE,FREE,,,
mem_cmqf3sofd015h0ttp4bunca1x,,pln_legacy-dak-9-what-s-new-aexa0or5,,ACTIVE,FREE,,,
mem_cmqf3sofd015h0ttp4bunca1x,,pln_legacy-designaknit-and-lace-ffg0j0k,,ACTIVE,FREE,,,
mem_cmqf3sofd015h0ttp4bunca1x,,pln_legacy-designaknit-quick-start-zap80pd8,,ACTIVE,FREE,,,
mem_cmqf3sofd015h0ttp4bunca1x,,pln_legacy-eleven-design-challenges-r3p60piq,,ACTIVE,FREE,,,
mem_cmqf3sofd015h0ttp4bunca1x,,pln_legacy-graphics-studio-jhp90pnm,,ACTIVE,FREE,,,
mem_cmqf3sofd015h0ttp4bunca1x,,pln_legacy-lk150-getting-the-most-from-designaknit-zxpa0pee,,ACTIVE,FREE,,,
mem_cmqf3sofd015h0ttp4bunca1x,,pln_legacy-original-pattern-drafting-101-jkp50pyg,,ACTIVE,FREE,,,
mem_cmqf3sofd015h0ttp4bunca1x,,pln_legacy-pattern-drafting-for-fit-9md0j74,,ACTIVE,FREE,,,
mem_cmqf3sofd015h0ttp4bunca1x,,pln_legacy-plus-size-sweaters-nyxg0o0g,,ACTIVE,FREE,,,
mem_cmqf3sofd015h0ttp4bunca1x,,pln_legacy-standard-garment-styling-o4p70pjf,,ACTIVE,FREE,,,
mem_cmqf3sofd015h0ttp4bunca1x,,pln_legacy-start-to-finish-fairisle-sweater-7zh0j37,,ACTIVE,FREE,,,
mem_cmqf3sofd015h0ttp4bunca1x,,pln_legacy-stitch-designer-101-qdc0jyz,,ACTIVE,FREE,,,
mem_cmqf3sofd015h0ttp4bunca1x,,pln_legacy-stitch-designer-201-90e0jpb,,ACTIVE,FREE,,,
mem_cmqf5ncau3g8k0sn21fgv7qlq,,pln_dak-quick-start-vp4e0are,,ACTIVE,FREE,,,
mem_cmq7ydskt00090suj494nfc9m,,pln_kin-beta-access-vyek0a38,,ACTIVE,FREE,,,
mem_cmqfornen003t0tng8msu2oqv,,pln_legacy-custom-raglan-hoodie-1upb0pq9,,ACTIVE,FREE,,,
mem_cmqfornen003t0tng8msu2oqv,,pln_legacy-dak-9-what-s-new-aexa0or5,,ACTIVE,FREE,,,
mem_cmqfornen003t0tng8msu2oqv,,pln_legacy-designaknit-and-lace-ffg0j0k,,ACTIVE,FREE,,,
mem_cmqfornen003t0tng8msu2oqv,,pln_legacy-designaknit-quick-start-zap80pd8,,ACTIVE,FREE,,,
mem_cmqfornen003t0tng8msu2oqv,,pln_legacy-eleven-design-challenges-r3p60piq,,ACTIVE,FREE,,,
mem_cmqfornen003t0tng8msu2oqv,,pln_legacy-graphics-studio-jhp90pnm,,ACTIVE,FREE,,,
mem_cmqfornen003t0tng8msu2oqv,,pln_legacy-lk150-getting-the-most-from-designaknit-zxpa0pee,,ACTIVE,FREE,,,
mem_cmqfornen003t0tng8msu2oqv,,pln_legacy-original-pattern-drafting-101-jkp50pyg,,ACTIVE,FREE,,,
mem_cmqfornen003t0tng8msu2oqv,,pln_legacy-pattern-drafting-for-fit-9md0j74,,ACTIVE,FREE,,,
mem_cmqfornen003t0tng8msu2oqv,,pln_legacy-plus-size-sweaters-nyxg0o0g,,ACTIVE,FREE,,,
mem_cmqfornen003t0tng8msu2oqv,,pln_legacy-standard-garment-styling-o4p70pjf,,ACTIVE,FREE,,,
mem_cmqfornen003t0tng8msu2oqv,,pln_legacy-start-to-finish-fairisle-sweater-7zh0j37,,ACTIVE,FREE,,,
mem_cmqfornen003t0tng8msu2oqv,,pln_legacy-stitch-designer-101-qdc0jyz,,ACTIVE,FREE,,,
mem_cmqfornen003t0tng8msu2oqv,,pln_legacy-stitch-designer-201-90e0jpb,,ACTIVE,FREE,,,
mem_cmqghfm8d001r0tpk16yseume,,pln_kin-beta-access-vyek0a38,,ACTIVE,FREE,,,
mem_cmqgzw9vl008d0snj9g6nfpb1,,pln_kin-beta-access-vyek0a38,,ACTIVE,FREE,,,
mem_cmqh2wc8x09a00sqh7fyvgzz2,,pln_dak-quick-start-vp4e0are,,ACTIVE,FREE,,,
mem_cmqhgvtrr0b1d0so31l3z45px,,pln_dak-quick-start-vp4e0are,,ACTIVE,FREE,,,
mem_cmqho8iqg0bud0so3aoyt0vnj,,pln_dak-quick-start-vp4e0are,,ACTIVE,FREE,,,
mem_cmqho8iqg0bud0so3aoyt0vnj,,pln_dak-dak-9-what-s-new-rq780or2,,ACTIVE,FREE,,,
mem_cmqho8iqg0bud0so3aoyt0vnj,,pln_dak-designaknit-and-lace-xhas0ar4,prc_dak-designaknit-and-lace-hjat0avv,ACTIVE,ONETIME,,,
mem_cmqhzkit10e0u0sse3c1ib023,,pln_dak-quick-start-vp4e0are,,ACTIVE,FREE,,,
mem_cmqi1kbuc0eg40ssedmy2eqz5,,pln_dak-quick-start-vp4e0are,,ACTIVE,FREE,,,
mem_cmqi1vmyi0eil0ssefvn59blw,,pln_dak-quick-start-vp4e0are,,ACTIVE,FREE,,,
mem_cmqi2ftyg0en40sse9a9oa2m6,,pln_dak-quick-start-vp4e0are,,ACTIVE,FREE,,,
mem_cmqi2zc0m0esb0sqv3ds90iah,,pln_dak-quick-start-vp4e0are,,ACTIVE,FREE,,,
mem_cmqi3i77j0ew30sqv9rxv7w5y,,pln_dak-quick-start-vp4e0are,,ACTIVE,FREE,,,
mem_cmqi3i77j0ew30sqv9rxv7w5y,,pln_dak-eleven-design-challenges-0iai0art,prc_dak-eleven-design-challenges-3paj0arl,ACTIVE,ONETIME,,,
mem_cmqcrwu4e0j5o0tsy8dgi4sqe,,pln_dak-stitch-designer-201-t7ap0a9b,prc_dak-stitch-designer-201-h3aq0avj,ACTIVE,ONETIME,,,
mem_cmqcrwu4e0j5o0tsy8dgi4sqe,,pln_dak-original-pattern-drafting-sgaf0a4y,prc_dak-original-pattern-drafting-hze008xm,ACTIVE,ONETIME,,,
mem_cmqi4glx10f2f0std78nk05d1,,pln_dak-quick-start-vp4e0are,,ACTIVE,FREE,,,
mem_cmqcrxfki0jxs0tsybfppe37k,,pln_dak-raglan-hoodie-gjaz08ak,prc_dak-raglan-hoodie-wg7i0a9h,ACTIVE,ONETIME,,,
mem_cmqi5sypu0f4z0so3f6xddesz,,pln_dak-quick-start-vp4e0are,,ACTIVE,FREE,,,
mem_cmqcrxkrk0k5f0tsygcvl7jw7,,pln_dak-quick-start-vp4e0are,,ACTIVE,FREE,,,
mem_cmqihly8w0hui0sqh9eia4e20,,pln_dak-quick-start-vp4e0are,,ACTIVE,FREE,,,
mem_cmqf3sofd015h0ttp4bunca1x,,pln_dak-dak-9-what-s-new-rq780or2,,ACTIVE,FREE,,,
mem_cmqi2ftyg0en40sse9a9oa2m6,,pln_dak-stitch-designer-201-t7ap0a9b,prc_dak-stitch-designer-201-h3aq0avj,ACTIVE,ONETIME,,,
mem_cmqiocc4f0irp0std2qa2akxt,,pln_dak-quick-start-vp4e0are,,ACTIVE,FREE,,,
mem_cmqisbru200mv0sng2o3z2dzd,,pln_kin-beta-access-vyek0a38,,ACTIVE,FREE,,,
mem_cmqiyr2530k8k0sqv2hx01hee,,pln_dak-quick-start-vp4e0are,,ACTIVE,FREE,,,
mem_cmqj5lxqh0kyf0sqh3zfh9abl,,pln_dak-quick-start-vp4e0are,,ACTIVE,FREE,,,
mem_cmqj77bfm0lbl0ssegl5gdcpi,,pln_dak-quick-start-vp4e0are,,ACTIVE,FREE,,,
mem_cmqj9plfw0lsi0sqv064u1r82,,pln_dak-quick-start-vp4e0are,,ACTIVE,FREE,,,
mem_cmp6akgk91nf50sqi1hvfgtw3,,pln_dak-dak-9-what-s-new-rq780or2,,ACTIVE,FREE,,,
mem_cmp6akgk91nf50sqi1hvfgtw3,,pln_dak-pattern-drafting-for-fit-2pag0aih,prc_dak-pattern-drafting-for-fit-tke1080s,ACTIVE,ONETIME,,,
mem_cmqjknthl00070sxc6kvk37t2,,pln_kin-beta-access-vyek0a38,,ACTIVE,FREE,,,
mem_cmqjtejtc00wo0sn92yid6dzw,,pln_dak-quick-start-vp4e0are,,ACTIVE,FREE,,,
mem_cmqjvkwuk01aw0sn9ae51bpbu,,pln_dak-quick-start-vp4e0are,,ACTIVE,FREE,,,
mem_cmqjxtvkc00290st89lrb0zo4,,pln_kin-beta-access-vyek0a38,,ACTIVE,FREE,,,
mem_cmqjxtvkc00290st89lrb0zo4,,pln_legacy-standard-garment-styling-o4p70pjf,,ACTIVE,FREE,,,
mem_cmqjxtvkc00290st89lrb0zo4,,pln_legacy-stitch-designer-101-qdc0jyz,,ACTIVE,FREE,,,
mem_cmqjxtvkc00290st89lrb0zo4,,pln_legacy-custom-raglan-hoodie-1upb0pq9,,ACTIVE,FREE,,,
mem_cmqjxtvkc00290st89lrb0zo4,,pln_legacy-designaknit-quick-start-zap80pd8,,ACTIVE,FREE,,,
mem_cmqjxtvkc00290st89lrb0zo4,,pln_dak-dak-9-what-s-new-rq780or2,,ACTIVE,FREE,,,
mem_cmqk2ar7602cw0sn9dubv6jzo,,pln_dak-quick-start-vp4e0are,,ACTIVE,FREE,,,
mem_cmqkxjd1s06230skr278gfdno,,pln_dak-quick-start-vp4e0are,,ACTIVE,FREE,,,
mem_cmpvl54jq009m0syafdw85wt2,,pln_dak-dak-9-what-s-new-rq780or2,,ACTIVE,FREE,,,
mem_cmqcrwu4e0j5l0tsygsx1g4jx,,pln_dak-fairisle-sweater-laau0ami,prc_dak-fairisle-sweater-keav0aoh,ACTIVE,ONETIME,,,
mem_cmqm2we8n05cg0ug10wlychbp,,pln_dak-quick-start-vp4e0are,,ACTIVE,FREE,,,
mem_cmqi3i77j0ew30sqv9rxv7w5y,,pln_dak-dak-9-what-s-new-rq780or2,,ACTIVE,FREE,,,
mem_cmohoriei05990ssdetfo2emt,,pln_dak-dak-9-what-s-new-rq780or2,,ACTIVE,FREE,,,
mem_cmohoriei05990ssdetfo2emt,,pln_kin-lk150-quickstart-7h8i0oxj,,ACTIVE,FREE,,,
mem_cmohoriei05990ssdetfo2emt,,pln_legacy-kin-lk150-fun-bv8v0oo3,,ACTIVE,FREE,,,
mem_cmohoriei05990ssdetfo2emt,,pln_legacy-kin-lk150-patterning-uk9508lp,,ACTIVE,FREE,,,
mem_cmohoriei05990ssdetfo2emt,,pln_legacy-kin-lk150-socks-dl8y0ocy,,ACTIVE,FREE,,,
mem_cmohoriei05990ssdetfo2emt,,pln_legacy-custom-raglan-hoodie-1upb0pq9,,ACTIVE,FREE,,,
mem_cmohoriei05990ssdetfo2emt,,pln_legacy-designaknit-and-lace-ffg0j0k,,ACTIVE,FREE,,,
mem_cmohoriei05990ssdetfo2emt,,pln_legacy-eleven-design-challenges-r3p60piq,,ACTIVE,FREE,,,
mem_cmohoriei05990ssdetfo2emt,,pln_legacy-graphics-studio-jhp90pnm,,ACTIVE,FREE,,,
mem_cmohoriei05990ssdetfo2emt,,pln_legacy-lk150-getting-the-most-from-designaknit-zxpa0pee,,ACTIVE,FREE,,,
mem_cmohoriei05990ssdetfo2emt,,pln_legacy-original-pattern-drafting-101-jkp50pyg,,ACTIVE,FREE,,,
mem_cmohoriei05990ssdetfo2emt,,pln_legacy-pattern-drafting-for-fit-9md0j74,,ACTIVE,FREE,,,
mem_cmohoriei05990ssdetfo2emt,,pln_legacy-plus-size-sweaters-nyxg0o0g,,ACTIVE,FREE,,,
mem_cmohoriei05990ssdetfo2emt,,pln_legacy-standard-garment-styling-o4p70pjf,,ACTIVE,FREE,,,
mem_cmohoriei05990ssdetfo2emt,,pln_legacy-start-to-finish-fairisle-sweater-7zh0j37,,ACTIVE,FREE,,,
mem_cmohoriei05990ssdetfo2emt,,pln_legacy-stitch-designer-101-qdc0jyz,,ACTIVE,FREE,,,
mem_cmohoriei05990ssdetfo2emt,,pln_legacy-stitch-designer-201-90e0jpb,,ACTIVE,FREE,,,
mem_cmqnud7d100k00tt816zna12t,,pln_dak-dak-9-what-s-new-rq780or2,,ACTIVE,FREE,,,
mem_cmqnud7d100k00tt816zna12t,,pln_dak-quick-start-vp4e0are,,ACTIVE,FREE,,,
mem_cmqo40gqm0j3h0sn93ixa9xgb,,pln_dak-quick-start-vp4e0are,,ACTIVE,FREE,,,
mem_cmqo40gqm0j3h0sn93ixa9xgb,,pln_dak-dak-9-what-s-new-rq780or2,,ACTIVE,FREE,,,
mem_cmqcrxdja0jus0tsy9xwfe7hy,,pln_dak-quick-start-vp4e0are,,ACTIVE,FREE,,,
mem_cmqp7i6x602io0sru4lp00s7t,,pln_dak-quick-start-vp4e0are,,ACTIVE,FREE,,,
mem_cmqp7ivr602je0trj5snwfwa6,,pln_dak-quick-start-vp4e0are,,ACTIVE,FREE,,,
mem_cmqp7i6x602io0sru4lp00s7t,,pln_dak-stitch-designer-101-ic80083g,prc_1-time-purchase-vp770omk,ACTIVE,ONETIME,,,
mem_cmqpfm58b04gt0spo44bk5xe9,,pln_dak-quick-start-vp4e0are,,ACTIVE,FREE,,,
mem_cmqpj29xx00bk0speglst9dju,,pln_dak-quick-start-vp4e0are,,ACTIVE,FREE,,,
mem_cmqpjrw3h00jn0tp416wr14bd,,pln_dak-quick-start-vp4e0are,,ACTIVE,FREE,,,
mem_cmqppo19b01kg0smn2jce7v2s,,pln_dak-quick-start-vp4e0are,,ACTIVE,FREE,,,
mem_cmqppo19b01kg0smn2jce7v2s,,pln_dak-stitch-designer-101-ic80083g,prc_1-time-purchase-vp770omk,ACTIVE,ONETIME,,,
mem_cmqrjeogz05bw0smv88pagn23,,pln_dak-quick-start-vp4e0are,,ACTIVE,FREE,,,
mem_cmqtd25m6044k0ts8hsqi0usz,,pln_dak-quick-start-vp4e0are,,ACTIVE,FREE,,,
mem_cmpvasxso004p0sya2ws7b7hp,,pln_legacy-custom-raglan-hoodie-1upb0pq9,,ACTIVE,FREE,,,
mem_cmpvasxso004p0sya2ws7b7hp,,pln_legacy-dak-9-what-s-new-aexa0or5,,ACTIVE,FREE,,,
mem_cmpvasxso004p0sya2ws7b7hp,,pln_legacy-designaknit-and-lace-ffg0j0k,,ACTIVE,FREE,,,
mem_cmpvasxso004p0sya2ws7b7hp,,pln_legacy-designaknit-quick-start-zap80pd8,,ACTIVE,FREE,,,
mem_cmpvasxso004p0sya2ws7b7hp,,pln_legacy-eleven-design-challenges-r3p60piq,,ACTIVE,FREE,,,
mem_cmpvasxso004p0sya2ws7b7hp,,pln_legacy-original-pattern-drafting-101-jkp50pyg,,ACTIVE,FREE,,,
mem_cmpvasxso004p0sya2ws7b7hp,,pln_legacy-pattern-drafting-for-fit-9md0j74,,ACTIVE,FREE,,,
mem_cmpvasxso004p0sya2ws7b7hp,,pln_legacy-plus-size-sweaters-nyxg0o0g,,ACTIVE,FREE,,,
mem_cmpvasxso004p0sya2ws7b7hp,,pln_legacy-stitch-designer-101-qdc0jyz,,ACTIVE,FREE,,,
mem_cmpvasxso004p0sya2ws7b7hp,,pln_legacy-stitch-designer-201-90e0jpb,,ACTIVE,FREE,,,
mem_cmqu4d7gl000u0sl4et98c5qx,,pln_kin-beta-access-vyek0a38,,ACTIVE,FREE,,,
mem_cmqu5j4pc028u0sr7hcigaq8m,,pln_dak-quick-start-vp4e0are,,ACTIVE,FREE,,,
mem_cmquauqyk00020tppd3gh9u2x,,pln_legacy-designaknit-quick-start-zap80pd8,,ACTIVE,FREE,,,
mem_cmquauqyk00020tppd3gh9u2x,,pln_legacy-standard-garment-styling-o4p70pjf,,ACTIVE,FREE,,,
mem_cmquf3ezz03t40rpf8n5r744r,,pln_dak-quick-start-vp4e0are,,ACTIVE,FREE,,,
mem_cmqv1mrys00010su8ak58atgh,,pln_kin-beta-access-vyek0a38,,ACTIVE,FREE,,,
mem_cmqv1mrys00010su8ak58atgh,,pln_legacy-kin-lk150-quickstart-nh9308ta,,ACTIVE,FREE,,,
mem_cmqvduepq004o0stvhlx9heki,,pln_kin-beta-access-vyek0a38,,ACTIVE,FREE,,,
mem_cmohos17600f20suah5undmcz,,pln_quick-help-session-15-minutes--86hf0cyv,prc_quick-help-session-15-minutes--peh80vgq,ACTIVE,ONETIME,,,
mem_cmohorbsk054x0ssd5amgdoti,,pln_legacy-stitch-designer-101-qdc0jyz,,ACTIVE,FREE,,,
mem_cmohorbsk054x0ssd5amgdoti,,pln_legacy-original-pattern-drafting-101-jkp50pyg,,ACTIVE,FREE,,,
mem_cmohorbsk054x0ssd5amgdoti,,pln_legacy-standard-garment-styling-o4p70pjf,,ACTIVE,FREE,,,
mem_cmohorbsk054x0ssd5amgdoti,,pln_legacy-eleven-design-challenges-r3p60piq,,ACTIVE,FREE,,,
mem_cmohorbsk054x0ssd5amgdoti,,pln_kin-lk150-quickstart-7h8i0oxj,,ACTIVE,FREE,,,
mem_cmr2t9gp500ey0sv77dalbkq5,,pln_kin-lk150-quickstart-7h8i0oxj,,ACTIVE,FREE,,,
mem_cmr2t9gp500ey0sv77dalbkq5,,pln_legacy-graphics-studio-jhp90pnm,,ACTIVE,FREE,,,
mem_cmr2t9gp500ey0sv77dalbkq5,,pln_legacy-start-to-finish-fairisle-sweater-7zh0j37,,ACTIVE,FREE,,,
mem_cmohos17600f20suah5undmcz,,pln_dak-stitch-designer-201-t7ap0a9b,prc_dak-stitch-designer-201-h3aq0avj,ACTIVE,ONETIME,,,
mem_cmr3nvc8v0d8p0rxmbc9khsh9,,pln_dak-quick-start-vp4e0are,,ACTIVE,FREE,,,
mem_cmr3ya9zg0f9q0uu0e6xkbtb4,,pln_dak-quick-start-vp4e0are,,ACTIVE,FREE,,,
mem_cmr4gywjc0hi30st3dtqb4nw5,,pln_dak-quick-start-vp4e0are,,ACTIVE,FREE,,,
mem_cmr4xr5ix0k8t0st35a5j6ait,,pln_dak-quick-start-vp4e0are,,ACTIVE,FREE,,,
mem_cmr4z0jfx0kgk0st3hlio9z08,,pln_dak-quick-start-vp4e0are,,ACTIVE,FREE,,,
mem_cmr53dk7m0l530suebileacwb,,pln_dak-quick-start-vp4e0are,,ACTIVE,FREE,,,
mem_cmr55yudm0lkv0sue2il03zc8,,pln_dak-quick-start-vp4e0are,,ACTIVE,FREE,,,
mem_cmqcrwu4e0j660tsy1huedsvu,,pln_dak-designaknit-and-lace-xhas0ar4,prc_dak-designaknit-and-lace-hjat0avv,ACTIVE,ONETIME,,,
mem_cmqcrwu4e0j660tsy1huedsvu,,pln_dak-quick-start-vp4e0are,,ACTIVE,FREE,,,
mem_cmr6es0iz0qhn0suefbn128u8,,pln_dak-quick-start-vp4e0are,,ACTIVE,FREE,,,
mem_cmr6fr6480ql60uu08ja89e67,,pln_dak-quick-start-vp4e0are,,ACTIVE,FREE,,,
mem_cmr6ge0sq0qo30sue0d1ue2dm,,pln_dak-quick-start-vp4e0are,,ACTIVE,FREE,,,
mem_cmr6go4at0qqt0st34e6afh1b,,pln_dak-quick-start-vp4e0are,,ACTIVE,FREE,,,
mem_cmqckmefj0bxd0ssld8dm9g22,sub_1TpYuVCW7QxJHpQONkF9uxB0,pln_kin-membership-annual-basic-je3s0vpe,prc_basic-annual-membership-u35f0cz4,ACTIVE,SUBSCRIPTION,,1814728051,
mem_cmr7l3i1t018u0sv7bxul6xzn,,pln_kin-lk150-quickstart-7h8i0oxj,,ACTIVE,FREE,,,
mem_cmr7l3i1t018u0sv7bxul6xzn,,pln_legacy-original-pattern-drafting-101-jkp50pyg,,ACTIVE,FREE,,,
mem_cmr7l3i1t018u0sv7bxul6xzn,,pln_legacy-stitch-designer-101-qdc0jyz,,ACTIVE,FREE,,,
mem_cmr7l3i1t018u0sv7bxul6xzn,,pln_legacy-standard-garment-styling-o4p70pjf,,ACTIVE,FREE,,,
mem_cmr95gtdf01v80sv7et1m1kqe,,pln_legacy-stitch-designer-101-qdc0jyz,,ACTIVE,FREE,,,
mem_cmr95gtdf01v80sv7et1m1kqe,,pln_legacy-stitch-designer-201-90e0jpb,,ACTIVE,FREE,,,
mem_cmr95gtdf01v80sv7et1m1kqe,,pln_dak-quick-start-vp4e0are,,ACTIVE,FREE,,,
mem_cmqcrwu4e0j660tsy1huedsvu,,pln_dak-stitch-designer-101-ic80083g,prc_1-time-purchase-vp770omk,ACTIVE,ONETIME,,,
mem_cmqcrxeqx0jw00tsyfs8lhahw,,pln_dak-eleven-design-challenges-0iai0art,prc_dak-eleven-design-challenges-3paj0arl,ACTIVE,ONETIME,,,
mem_cmqp7i6x602io0sru4lp00s7t,,pln_dak-fairisle-sweater-laau0ami,prc_dak-fairisle-sweater-keav0aoh,ACTIVE,ONETIME,,,
mem_cmqp7i6x602io0sru4lp00s7t,,pln_dak-raglan-hoodie-gjaz08ak,prc_dak-raglan-hoodie-wg7i0a9h,ACTIVE,ONETIME,,,
mem_cmra1motw03rv0sr81tiae18n,,pln_dak-quick-start-vp4e0are,,ACTIVE,FREE,,,
mem_cmqcrwwmr0j9w0tsyhml0a4my,,pln_legacy-designaknit-quick-start-zap80pd8,,ACTIVE,FREE,,,
mem_cmrbo5z3p04me0sr87n2653ic,,pln_dak-quick-start-vp4e0are,,ACTIVE,FREE,,,
mem_cmrbo5z3p04me0sr87n2653ic,,pln_dak-eleven-design-challenges-0iai0art,prc_dak-eleven-design-challenges-3paj0arl,ACTIVE,ONETIME,,,
mem_cmrbx32sa0drj0su28x014f5o,,pln_dak-quick-start-vp4e0are,,ACTIVE,FREE,,,
mem_cmrbx32sa0drj0su28x014f5o,,pln_dak-dak-9-what-s-new-rq780or2,,ACTIVE,FREE,,,
mem_cmrda1pzc00bo0swkcinmdt93,,pln_kin-beta-access-vyek0a38,,ACTIVE,FREE,,,
mem_cmre6jiyj0hpv0sr7b2f42n7r,,pln_dak-quick-start-vp4e0are,,ACTIVE,FREE,,,
mem_cmre8tpri00n90sx183dfcq9f,,pln_kin-beta-access-vyek0a38,,ACTIVE,FREE,,,
mem_cmrgja5dn1cj30sqk7qf19mw0,,pln_dak-quick-start-vp4e0are,,ACTIVE,FREE,,,
mem_cmrbx32sa0drj0su28x014f5o,,pln_dak-standard-garment-styling-4ue208ep,prc_dak-standard-garment-styling-j4ao0ahs,ACTIVE,ONETIME,,,
mem_cmqcrwu4e0j660tsy1huedsvu,,pln_legacy-stitch-designer-201-90e0jpb,,ACTIVE,FREE,,,
mem_cmri77quh00mo0ttnh8qc7xmp,,pln_kin-lk150-quickstart-7h8i0oxj,,ACTIVE,FREE,,,
mem_cmri77quh00mo0ttnh8qc7xmp,,pln_legacy-kin-lk150-fun-bv8v0oo3,,ACTIVE,FREE,,,
mem_cmri77quh00mo0ttnh8qc7xmp,,pln_legacy-kin-lk150-patterning-uk9508lp,,ACTIVE,FREE,,,
mem_cmri77quh00mo0ttnh8qc7xmp,,pln_legacy-kin-lk150-socks-dl8y0ocy,,ACTIVE,FREE,,,
mem_cmri77quh00mo0ttnh8qc7xmp,,pln_legacy-kin-lk150-quickstart-nh9308ta,,ACTIVE,FREE,,,
mem_cmri77quh00mo0ttnh8qc7xmp,,pln_legacy-custom-raglan-hoodie-1upb0pq9,,ACTIVE,FREE,,,
mem_cmri77quh00mo0ttnh8qc7xmp,,pln_legacy-dak-9-what-s-new-aexa0or5,,ACTIVE,FREE,,,
mem_cmri77quh00mo0ttnh8qc7xmp,,pln_legacy-designaknit-and-lace-ffg0j0k,,ACTIVE,FREE,,,
mem_cmri77quh00mo0ttnh8qc7xmp,,pln_legacy-designaknit-quick-start-zap80pd8,,ACTIVE,FREE,,,
mem_cmri77quh00mo0ttnh8qc7xmp,,pln_legacy-eleven-design-challenges-r3p60piq,,ACTIVE,FREE,,,
mem_cmri77quh00mo0ttnh8qc7xmp,,pln_legacy-graphics-studio-jhp90pnm,,ACTIVE,FREE,,,
mem_cmri77quh00mo0ttnh8qc7xmp,,pln_legacy-lk150-getting-the-most-from-designaknit-zxpa0pee,,ACTIVE,FREE,,,
mem_cmri77quh00mo0ttnh8qc7xmp,,pln_legacy-original-pattern-drafting-101-jkp50pyg,,ACTIVE,FREE,,,
mem_cmri77quh00mo0ttnh8qc7xmp,,pln_legacy-pattern-drafting-for-fit-9md0j74,,ACTIVE,FREE,,,
mem_cmri77quh00mo0ttnh8qc7xmp,,pln_legacy-plus-size-sweaters-nyxg0o0g,,ACTIVE,FREE,,,
mem_cmri77quh00mo0ttnh8qc7xmp,,pln_legacy-standard-garment-styling-o4p70pjf,,ACTIVE,FREE,,,
mem_cmri77quh00mo0ttnh8qc7xmp,,pln_legacy-start-to-finish-fairisle-sweater-7zh0j37,,ACTIVE,FREE,,,
mem_cmri77quh00mo0ttnh8qc7xmp,,pln_legacy-stitch-designer-101-qdc0jyz,,ACTIVE,FREE,,,
mem_cmri77quh00mo0ttnh8qc7xmp,,pln_legacy-stitch-designer-201-90e0jpb,,ACTIVE,FREE,,,
mem_cmqo40gqm0j3h0sn93ixa9xgb,,pln_dak-original-pattern-drafting-sgaf0a4y,prc_dak-original-pattern-drafting-hze008xm,ACTIVE,ONETIME,,,
mem_cmqo40gqm0j3h0sn93ixa9xgb,,pln_dak-designaknit-and-lace-xhas0ar4,prc_dak-designaknit-and-lace-hjat0avv,ACTIVE,ONETIME,,,
mem_cmriig4z11qdz0sqx6rkl4anv,,pln_dak-quick-start-vp4e0are,,ACTIVE,FREE,,,
mem_cmrbx32sa0drj0su28x014f5o,,pln_dak-original-pattern-drafting-sgaf0a4y,prc_dak-original-pattern-drafting-hze008xm,ACTIVE,ONETIME,,,
mem_cmpy71evc008f0tz2e118csk1,,pln_dak-quick-start-vp4e0are,,ACTIVE,FREE,,,
mem_cmqp7i6x602io0sru4lp00s7t,,pln_legacy-designaknit-quick-start-zap80pd8,,ACTIVE,FREE,,,
mem_cmqp7i6x602io0sru4lp00s7t,,pln_legacy-lk150-getting-the-most-from-designaknit-zxpa0pee,,ACTIVE,FREE,,,
mem_cmrkqzk4m01ly0sw0h1tx22e0,,pln_kin-beta-access-vyek0a38,,ACTIVE,FREE,,,
mem_cmr670wvs01630sv7femna978,,pln_kin-beta-access-vyek0a38,,ACTIVE,FREE,,,
mem_cmrl8m5oq00180sw0h0rdhhgd,,pln_kin-beta-access-vyek0a38,,ACTIVE,FREE,,,
mem_cmqcrwu4e0j660tsy1huedsvu,,pln_dak-standard-garment-styling-4ue208ep,prc_dak-standard-garment-styling-j4ao0ahs,ACTIVE,ONETIME,,,
mem_cmrmh7sr3020k0sqc1whxbjqi,,pln_dak-quick-start-vp4e0are,,ACTIVE,FREE,,,
mem_cmrntzr1d09gt0soza7sl84fz,,pln_dak-quick-start-vp4e0are,,ACTIVE,FREE,,,
mem_cmrbx32sa0drj0su28x014f5o,,pln_dak-stitch-designer-101-ic80083g,prc_1-time-purchase-vp770omk,ACTIVE,ONETIME,,,
mem_cmrp0z1ey00on0stm08nbeln8,,pln_legacy-graphics-studio-jhp90pnm,,ACTIVE,FREE,,,
